Category,Name,Address,Suburb,State,Postcode,Phone,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,Catholic Development Fund,96 Wellington Parade,East Melbourne,VIC,3002,(03) 9411 4200,,invest@melbcdf.org.au,www.melbcdf.org.au,,,15 274 943 760,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Catholic Education Office,,Broome,WA,6725,(08) 9192 2275,,,,,,91 893 631 195,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Catholic Parish,34 Santa Gertrudis Dr,Lower Chittering,WA,6084,(08) 9571 8068,,,http://www.ginginchitteringparish.org.au,,,25 328 758 007,Active,Other Name,50% ABN Accuracy
Religious Organisations,Chabad House,,Launceston,TAS,7250,(03) 6334 0705,,,,,,69 075 532 197,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Christian Business Men - Australia,1A Sandford St,Tea Tree Gully,SA,5091,(08) 8395 0395,,,,,,42 005 622 515,Active,Business Name,50% ABN Accuracy
Religious Organisations,Christian Church In Australia,111 George Way,Cannington,WA,6107,(08) 9350 6443,,,,,,44 902 486 497,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Christian Family Church,33 Cants Rd,Colac,VIC,3250,(03) 5231 1106,,,,,,17 073 741 934,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Christian Outreach Centre,40 Donovans Rd,Warrnambool,VIC,3280,(03) 5562 0333,,,,,,72 157 669 672,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Common Ground Church,Maiden Gully Hall Carolyn Way,Maiden Gully,VIC,3551,0423 700 770,,info@commongroundlife.com.au,http://www.commongroundlife.com.au,,,53 573 084 286,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Congregational Christian Church in Samoa Melbourne Parish Inc.,1 Hollow Way,Mill Park,VIC,3082,0401 187 881,,cccsmelbparish@yahoo.com.au,,,,39 097 054 918,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Connect Christian Church,6 Bray St,Hastings,VIC,3915,(03) 5979 7211,,,,,,11 170 013 113,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Coptic Orthodox Church,318 Shepperton Rd,East Victoria Park,WA,6101,(08) 9470 5715,,,,,,73 797 860 219,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Croatian Catholic Centre,171 South Rd,Ridleyton,SA,5008,(08) 8340 0850,,,,,,53 848 303 699,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Daniel Villani,12 Loton Ave,Midland,WA,6056,0424 463 549,,,,,,26 318 079 970,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Daughters Of Charity,8 Wairoa Ave,Brighton,VIC,3186,(03) 9596 3583,,,,,,37 783 925 190,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Daughters Of Charity,419 Sherlock St,Roebourne,WA,6718,(08) 9182 1058,,,,,,37 783 925 190,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,23-29 Victoria St,Coburg,VIC,3058,(03) 9350 5559,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,1 Gladstone St,Moonee Ponds,VIC,3039,(03) 9375 1119,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,44 Knight St,Clayton,VIC,3168,(03) 9544 5706,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,531 Centre Rd,Bentleigh,VIC,3204,(03) 9557 4877,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,7 Macedon Ave,Balwyn North,VIC,3104,(03) 9859 1768,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Greek Orthodox Archdiocese Of Australia,1 Hopetoun Parade,Box Hill,VIC,3128,(03) 9890 9087,,,,,,69 434 479 912,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Iglesia Ni Cristo,241 Civic Parade,Altona,VIC,3018,(03) 9398 2396,,,,,,46 002 812 259,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Integrated Profit Solutions,10 Fellows Rd,Point Lonsdale,VIC,3225,(03) 5258 2439,,,http://www.profitsolutions.com.au/,,,28 006 310 952,Active,Business Name (Historic),50% ABN Accuracy
Religious Organisations,Jehovah's Witnesses,1A Mary Ct,Robinvale,VIC,3549,(03) 5026 1062,,,,,,42 002 861 225,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Jehovah's Witnesses,98-100 Gray St,Swan Hill,VIC,3585,(03) 5032 4746,,,,,,42 002 861 225,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Jehovah's Witnesses,62B Hiller Rd,Evanston,SA,5116,(08) 8522 6091,,,,,,42 002 861 225,Active,Trading Name,50% ABN Accuracy
Religious Organisations,LifeLink,23 Victoria Sq,Perth,WA,6000,(08) 9325 1377,,,,,,48 725 340 574,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Lutheran Church of Australia,182 Hancock Rd,Tea Tree Gully,SA,5091,(08) 8396 4466,,,,,,45 585 856 589,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Mission To Seafarers,61 Cliff St,Portland,VIC,3305,(03) 5523 2776,,,,,,90 430 045 030,Active,Entity Name,50% ABN Accuracy
Religious Organisations,MMM Australia,33 Furley Rd,Southern River,WA,6110,(08) 9456 0022,,,,,,66 005 126 956,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Presentation Sisters,22 Arbon Way,Lockridge,WA,6054,(08) 9279 2965,,,,,,90 115 490 579,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Scripture Union,34 Paterson St,Launceston,TAS,7250,(03) 6334 8229,,,,,,34 474 372 309,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Scripture Union Victoria,157 Heidelberg Rd,Northcote,VIC,3070,(03) 9482 5700,,,,,,17 004 391 208,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Seventh-Day Adventist Community Services,,Prospect,SA,5082,(08) 8269 2177,,,,,,52 000 003 930,Active,Business Name (Historic),50% ABN Accuracy
Religious Organisations,Soka Gakkai International Australia,12 Ripon Gr,Elsternwick,VIC,3185,(03) 9523 7669,,,,,,74 005 126 107,Active,Entity Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,119 Raymond St,Sale,VIC,3850,(03) 5144 4183,,,,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,74 High St,Wodonga,VIC,3690,(02) 6056 5174,,wodonga.centre@svdp-vic.org.au,https://www.vinnies.org.au/,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,Tear Australia,Unit 1/4 Solwood Lane,Blackburn,VIC,3130,(03) 9877 7444,,,,,,85 085 413 832,Active,Entity Name,50% ABN Accuracy
Religious Organisations,The Revival Fellowship,45 John Rice Ave,Elizabeth Vale,SA,5112,(08) 8252 0049,,,,,,81 311 970 074,Active,Entity Name,50% ABN Accuracy
Religious Organisations,The Salvation Army,118 Burke St,Warragul,VIC,3820,(03) 5623 2198,,,,,,94 917 169 560,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Transformation Centre,107 Woods St,Newport,VIC,3015,(03) 9391 6876,,,Visit Our Website,,,42 780 578 611,Active,Business Name,50% ABN Accuracy
Religious Organisations,Trumpet Call Ministries Inc.,46 Applewood Dr,Knoxfield,VIC,3180,(03) 9801 8865,,,,,,51 339 293 329,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Westminster Presbyterian Church,72 Sutton St,Mandurah,WA,6210,(08) 9534 4145,,tony@wpcmc.net,http://www.wpcmc.net,,,14 209 061 363,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Youth Ministries Australia,Rothesay Ave,St Marys,SA,5042,(08) 8276 1040,,,,,,25 126 098 398,Active,Business Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,1 Kent Rd,Surrey Hills,VIC,3127,(03) 9831 2400,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youthcare,1/ 103 Catherine St,Morley,WA,6943,(08) 9376 5000,,info@youthcare.org.au,http://www.youthcare.org.au,,,70 172 899 396,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Aboriginal Catholic Ministry,434 St Georges Rd,Thornbury,VIC,3071,(03) 9480 3849,,,,,,40 453 682 263,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Assemblies Of God In Australia,Princes Hwy,Mulgrave,VIC,3170,(03) 9562 3822,,,,,,95 979 076 984,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Christian Revival Crusade,118 Ballan Rd,Werribee,VIC,3030,(03) 9741 9665,,,,,,52 435 364 755,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Italian Pentecostal Church,58- 60 Daly St,Brunswick West,VIC,3055,(03) 9380 9593,,,,,,97 436 445 319,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,John Mark Ministries,7 Bangor Ct,Heathmont,VIC,3135,(03) 9729 2517,,,,,,30 517 078 795,Cancelled,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Mysticweb,,Malvern,VIC,3144,1300 307 332,,,,,,66 096 846 178,Cancelled,Business Name (Historic),50% ABN Accuracy
Religious Organisations,Potters House Christian Centre,480 Marshall Rd,Whiteman,WA,6068,0403 062 005,,admin@pottershouse.com,http://www.pottershouse.com,,,12 433 823 853,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Rhema Family Church,1 Thorogood St,Burswood,WA,6100,(08) 9470 1256,,,,,,52 045 956 558,Cancelled,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Sisters Of Mercy,1 Hester St,Harvey,WA,6220,(08) 9729 1127,,,,,,12 560 807 148,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,The Mission to Seafarers,7 The Esplanade,North Shore,VIC,3214,(03) 5278 6985,,,,,,57 351 654 755,Cancelled,Other Name (Historic),50% ABN Accuracy
Religious Organisations,The Mission To Seafarers,166 Dempster Strs,Esperance,WA,6450,(08) 9071 6811,,seafarers@westnet.com.au,www.mts.org.au/esperance.html,,,57 351 654 755,Cancelled,Other Name (Historic),50% ABN Accuracy
Religious Organisations,All For Jesus Evangelistic Association Inc,13 Perkins Ave,Hoppers Crossing,VIC,3029,(03) 9749 5435,,,,,,71 794 384 101,Active,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,Anglican Institute Of Theology Religious & Education,Hardy Rd,Nedlands,WA,6009,(08) 9386 8326,,,,,,59 962 540 635,Active,Other Name,75% ABN Accuracy
Religious Organisations,Community Of Christ,2 - 4 Logan St St,Frankston,VIC,3199,(03) 9770 1116,,,,,,87 586 411 904,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Community Of Christ,241 Poath Rd,Hughesdale,VIC,3166,(03) 9791 3620,,,,,,87 586 411 904,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Concern Australia,215 Wellington St,Collingwood,VIC,3066,(03) 9416 1104,,,,,,12 060 206 671,Active,Trading Name,75% ABN Accuracy
Religious Organisations,Connections UnitingCare,48 Blackburn Rd,Blackburn,VIC,3130,(03) 9875 4222,,,,,,90 676 577 035,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Eternity Aid,37 Graham Ct,Hoppers Crossing,VIC,3029,(03) 9369 6873,,,,,,24 004 350 798,Active,Business Name (Historic),75% ABN Accuracy
Religious Organisations,Mighty Living Waters Life Fellowship,,Riverton,WA,6148,(08) 9457 6611,,,,,,12 086 262 816,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Monash Christian Fellowship,118 Wellington Rd,Clayton,VIC,3168,(03) 9548 9447,,,,,,74 801 789 862,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Narre Warren Baptist Church,379 Narre Warren North Rd,Narre Warren,VIC,3805,(03) 9796 8737,,office@nwbc.net.au,http://www.nwbc.net.au,,,57 087 284 261,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Prahran Mission,15 Cromwell Rd,South Yarra,VIC,3141,(03) 9804 7655,,,http://www.prahranmission.org.au,,,77 812 307 472,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Providence Bible-Presbyterian Church,14 Garden Tce,Mawson Lakes,SA,5095,(08) 8263 9689,,pastor@providencebpc.com,http://www.providencebpc.com,,,27 958 667 390,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Punch Bowl Bible Chapel,100 Punchbowl Rd,Punchbowl,TAS,7249,(03) 6344 8500,,,,,,39 766 352 643,Active,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,St Bartholomews House Inc,Unit 3/ 91 Patterson Dr,Middle Swan,WA,6056,(08) 9250 7313,,,,,,92 491 228 162,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Word For The World Christian Fellowship,21 Honeyeater Crst,Taylors Lakes,VIC,3038,(03) 9449 1346,,,,,,19 590 992 488,Active,Trading Name,75% ABN Accuracy
Religious Organisations,Abacus Christian Church,214 William St,Northbridge,WA,6003,(08) 9343 5460,,,,,,,,,
Religious Organisations,Aboriginal Catholic Ministry & Council,5 Baker Ave,Perth,WA,6000,(08) 9328 7529,,,,,,92 110 379 300,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Aboriginal Evangelical Church Balga,16 Highclere Blv,Marangaroo,WA,6064,(08) 9342 7243,,,,,,,,,
Religious Organisations,Access Ministries,Level 5/ 695 Burke Rd,Camberwell,VIC,3124,(03) 9804 0733,,,,,,59 004 240 779,Active,Business Name,99% ABN Accuracy
Religious Organisations,Adelaide Revival Fellowship Incorporated,25 Belair Rd,Kingswood,SA,5062,(08) 8271 5626,,vogue@adelaiderevival.com,http://www.adelaiderevival.com,,,95 058 625 152,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Adelaide Theosophical Society Inc,310 South Tce,Adelaide,SA,5000,(08) 8223 1129,,,,,,76 487 580 644,Active,Entity Name,99% ABN Accuracy
Religious Organisations,All Saints' Parish of Newtown & Geelong West,113 Nobel St,Newtown,VIC,3220,(03) 5223 1118,,office@allsaints.net,http://www.allsaintsnewtown.com,,,,,,
Religious Organisations,Amazing Discoveries Australia,1st Floor Suite 6 30- 32 Ellingworth Parade,Box Hill,VIC,3128,(03) 9899 2000,,,,,,,,,
Religious Organisations,Ambassadors Of Jesus Christian Assemblies,?Embassy? 25 Wheeler Vic,Corryong,VIC,3707,(02) 6076 2050,,,,,,,,,
Religious Organisations,Anglican Community Of The Holy Name,40 Cavanagh St,Cheltenham,VIC,3192,(03) 9583 2087,,,,,,,,,
Religious Organisations,Anglican Community Of The Holy Name,33 Lorna St,Cheltenham,VIC,3192,(03) 9583 4030,,,,,,,,,
Religious Organisations,Anglican Parish Of The Bellarine,11-15 Brown St,Portarlington,VIC,3223,0488 574 855,,,http://www.bellarineparish.org/,,,,,,
Religious Organisations,Apostolic Campsite Busselton,189 Caves Rd,Busselton,WA,6280,(08) 9755 4014,,,,,,,,,
Religious Organisations,Ashburton Presbyterian Church,1 High St,Ashburton,VIC,3147,0412 714 040,,broakes@optusnet.com.au,,,,52 417 600 813,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Baptist Missionary Society Inc,597 Burwood Rd,Hawthorn,VIC,3122,(03) 9819 4944,,,,,,74 130 443 130,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Australian Burmabuddhist Association In Western Australia Inc,92 Girrawheen Ave,Girrawheen,WA,6064,(08) 9247 2484,,,,,,,,,
Religious Organisations,Australian Christian Student Movement Pty Ltd,180 Palmerston St,Carlton,VIC,3053,(03) 9347 2566,,,,,,,,,
Religious Organisations,Australian Jesuit Foundation,326 Church St,Richmond,VIC,3121,(03) 9428 4612,,,,,,24 107 869 652,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Baha 'i Faith,,suppressed,suppressed,,(07) 3207 2787,,,,,,,,,
Religious Organisations,Baha'i Centre of Learning South Australia,275 Flinders St,Adelaide,SA,5000,(08) 8232 6002,,,,,,,,,
Religious Organisations,Bahai Faith,635 Sawpit Rd,Hindmarsh Valley,SA,5211,(08) 8554 7262,,annemieka9@adam.com.au,http://www.bahai.org.au,,,,,,
Religious Organisations,Baha'i Faith,20 Param St,Grovedale,VIC,3216,(03) 5243 2659,,,,,,,,,
Religious Organisations,Baha'i Faith,1 Tasman Hwy,Hobart,TAS,7000,(03) 6234 7654,,,,,,,,,
Religious Organisations,Baha'I Faith,Old Paradise Rd,Sheffield,TAS,7306,(03) 6491 1137,,,,,,,,,
Religious Organisations,Baha'i Faith,,Springvale,VIC,3171,(03) 9546 5162,,,,,,,,,
Religious Organisations,Baha'i Faith,,suppressed,suppressed,,(07) 4635 0313,,,,,,,,,
Religious Organisations,Baha'i Faith,,suppressed,suppressed,,(07) 4661 3862,,,,,,,,,
Religious Organisations,Baha'i Faith,453 Marmion St,Myaree,WA,6154,(08) 9330 6999,,,,,,,,,
Religious Organisations,Baha'i Faith,17 Coral St,South Bunbury,WA,6230,(08) 9795 9088,,,,,,,,,
Religious Organisations,Baha'i Faith (South Australia),,Munno Para,SA,5115,(08) 8252 3622,,,,,,,,,
Religious Organisations,Baha'i National Office,,suppressed,suppressed,,(02) 9998 9221,,,,,,,,,
Religious Organisations,Balya Retreat,130 Mayo Rd,Gidgegannup,WA,6083,(08) 9578 3155,,,,,,,,,
Religious Organisations,Bayview Church,1 Inglewood Crst,Rosebud,VIC,3939,(03) 5982 3281,,info@bayviewchurch.org,www.bayviewchurch.org/,,,,,,
Religious Organisations,Bellarine Assembly (RCI),131 Helms St,Newcomb,VIC,3219,(03) 5248 1368,,,,,,,,,
Religious Organisations,Bellarine Assembly (RCI),137 Helms St,Newcomb,VIC,3219,(03) 5258 1987,,,,,,,,,
Religious Organisations,Benwerren,30 Benwerren Dr,Yarra Junction,VIC,3797,(03) 5967 1021,,,,,,72 005 946 789,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Beth Shean Inc,1636 Railton Rd,Mersey Lea,TAS,7305,(03) 6496 1490,,,,,,,,,
Religious Organisations,Bible Baptist Church & Christian Academy,Chidlow St,Mt Helena,WA,6082,(08) 9572 1648,,,,,,55 077 253 476,Cancelled,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Bible Society The,19 Arabrie Ave,Edwardstown,SA,5039,(08) 8292 4888,,,http://www.biblesociety.org.au/,,,,,,
Religious Organisations,Bible-Line,Spencer Ave,Yokine,WA,6060,(08) 9276 9394,,,,,,,,,
Religious Organisations,Big House Communities,255 Outlook Dr,Dandenong North,VIC,3175,(03) 9795 4525,,,,,,72 271 634 868,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Brighton Hebrew Congregation,132- 136 Marriage Rd,Brighton East,VIC,3187,(03) 9592 9179,,,,,,77 565 365 288,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Buckley's Hope Community Centre,35 Buckley St,Noble Park,VIC,3174,(03) 9574 1944,,,,,,,,,
Religious Organisations,Buddhist Discussion Centre (Upwey) Ltd,33 Brooking St,Upwey,VIC,3158,(03) 9754 3334,,wbu@bdcu.org.au,www.bdcu.org.au,,1980,,,,
Religious Organisations,Buddhist Meditation Association of Vic Inc,43 Hemming St,Dandenong,VIC,3175,(03) 9794 9492,,,,,,,,,
Religious Organisations,Buddhist Temple Wat Ratanaprathib Vihara,45 Smith St,Thebarton,SA,5031,(08) 8443 5856,,,,,,,,,
Religious Organisations,Buddhist Vihara Daham Niketanaya,1690 Mickelham Rd,Yuroke,VIC,3063,(03) 9333 4848,,,,,,,,,
Religious Organisations,Budhist Centre (Tibetan Kagyu),13-15 Bryan St,Invermay,TAS,7248,(03) 6334 9680,,,,,,,,,
Religious Organisations,Busselton Apostolic Camp,189 Caves Rd,Busselton,WA,6280,(08) 9755 4014,,,,,,,,,
Religious Organisations,C3 Church Scarborough,"Preston Room, Hotel Rendezvous",Scarborough,WA,6019,(08) 6316 7107,,,,,,,,,
Religious Organisations,Campus Crusade For Christ Australia,1/ 8 Anzed Ct,Mulgrave,VIC,3170,(03) 9014 7584,,info@ccca.org.au,www.ccca.org.au,,,25 126 098 398,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Careforce Ministries Training School,89 Monbulk Rd,Mt Evelyn,VIC,3796,(03) 9736 2273,,,,,,12 072 679 067,Cancelled,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Catholic Diocesan Office,5 Lyons St South,Ballarat,VIC,3350,(03) 5337 7111,,,,,,,,,
Religious Organisations,Catholic Diocesan Office,,Broome,WA,6725,(08) 9192 1060,,,,,,,,,
